id,Name,Templink,Outlet,Location,LinkedIn
0,"Arthur, Allison",https://muckrack.com/allison-arthur,N/a,N/a,N/a
0,"Arthur, David",https://muckrack.com/david-arthur,N/a,N/a,N/a
0,"Arthur, Dee Dee",https://muckrack.com/dee-dee-arthur,N/a,N/a,N/a
0,"Arthur, Leah",https://muckrack.com/leah-arthur,N/a,N/a,N/a
0,"Arthur, Ned",https://muckrack.com/ned-arthur,N/a,N/a,N/a
0,"Arthur, Rachel",https://muckrack.com/rachelarthurbd,N/a,N/a,N/a
0,"Artina, Federica",https://muckrack.com/federica-artina,N/a,N/a,N/a
0,"Arumugam, Nadia",https://muckrack.com/nadiaarumugam,N/a,N/a,N/a
0,"Asbell, Robin",https://muckrack.com/robin-asbell,N/a,N/a,N/a
0,"Asbrink, Hana",https://muckrack.com/hana-asbrink,N/a,N/a,N/a
0,"Ash, Jourdan",https://muckrack.com/jourdan-ash,N/a,N/a,N/a
0,"Ashby, Christi",https://muckrack.com/christi-ashby,N/a,N/a,N/a
0,"Ashton, Alison",https://muckrack.com/eatcheap,N/a,N/a,N/a
0,"Asimov, Eric",https://muckrack.com/ericasimov,N/a,N/a,N/a
0,"Askinasi, Rachel",https://muckrack.com/rachel-askinasi,N/a,N/a,N/a
0,"Asmall, Limahl",https://muckrack.com/limahl-asmall,N/a,N/a,N/a
0,"Asp, Karen",https://muckrack.com/karen-asp,N/a,N/a,N/a
0,"Aspler, Tony",https://muckrack.com/tony-aspler,N/a,N/a,N/a
0,"Asymkos, Stephanie",https://muckrack.com/sjasymkos,N/a,N/a,N/a
0,"Atchley, Charlotte",https://muckrack.com/charlotte-atchley,N/a,N/a,N/a
0,"Atkins, Susy",https://muckrack.com/susy-atkins,N/a,N/a,N/a
0,"Atkinson, Angie",https://muckrack.com/angie-atkinson,N/a,N/a,N/a
0,"Atkinson, Don",https://muckrack.com/don-atkinson,N/a,N/a,N/a
0,"Atkinson, Elizabeth",https://muckrack.com/elizabeth-atkinson,N/a,N/a,N/a
